Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),RH (%),WS (m/s),WD (deg),SR (W/mt2),VWS (m/s)
1/1/2021 0:00,218.81,685.18,188.63,178.37,259.12,112.44,14.83,3.68,17.68,10.51,85.11,17.91,29.37,68.49,0.68,83.7,138.99,-0.04
1/2/2021 0:00,138.8,421.6,44.01,132.13,105.49,117.7,8.73,2.09,10.74,4.5,36.67,8.09,7.46,57.16,0.71,117.82,109.29,-0.04
1/3/2021 0:00,75.31,198.32,23.04,66.99,54.01,65.29,9.23,1.28,6.13,2.02,17.74,4.39,0.38,77.1,0.9,112.79,111.44,-0.04
1/4/2021 0:00,53.34,130.81,44.14,66.57,70.72,66.82,10.65,1.44,5.79,1.77,30.67,6.36,4.51,87.72,0.7,152.05,124.18,-0.05
1/5/2021 0:00,40.43,106.09,29.73,56.72,53.95,89.18,8.14,1.26,3.93,2.34,24.8,6.9,7.56,83.86,0.86,74.31,104.25,-0.05
1/6/2021 0:00,58.42,189.1,62.66,57.1,80.5,73.76333333333334,9.96,1.33,8.46,6.84,43.79,8.38,8.13,90.26,0.74,163.48,107.73,-0.05
1/7/2021 0:00,40.75,153.63,15.31,39.97,33.51,78.0,5.3,0.86,9.18,1.77,24.44,3.71,2.61,83.53,0.43,263.33,102.42,-0.05
1/8/2021 0:00,70.24,227.2,30.02,54.49,53.0,89.18,7.57,1.1,4.22,5.58,44.52,6.02,6.29,83.92,0.48,165.11,91.79,-0.04
1/9/2021 0:00,63.24,191.47,16.86,53.26,41.79,79.38866666666667,7.76,1.01,5.24,4.63,25.31,4.21,2.33,78.41,0.49,284.47,102.21,-0.04
1/10/2021 0:00,45.89,116.56,13.43,38.1,31.01,82.53083333333333,5.19,0.82,9.06,1.81,10.52,1.45,3.7433333333333336,71.45,0.67,297.46,137.5,-0.03
1/11/2021 0:00,49.26,175.68,12.05,40.1,30.97,80.31444444444445,5.86,1.15,5.65,4.3,17.66,3.05,1.83,73.81,0.74,284.4,135.86,-0.03
1/12/2021 0:00,62.86,216.38,23.73,59.13,50.44,83.59,6.46,1.31,2.95,11.77,41.43,5.57,8.15,76.44,0.49,234.49,129.44,-0.03
1/13/2021 0:00,90.07,321.76,41.39,74.44,72.71,89.18,8.2,1.85,6.1,11.45,51.9,6.95,9.84,73.44,0.47,189.91,128.1,-0.03
1/14/2021 0:00,144.69,552.76,109.65,106.66,144.45,83.00078888888889,12.4,3.07,9.18,20.08,61.27,15.03,26.48,76.56,0.58,88.4,130.75,-0.03
1/15/2021 0:00,169.25,581.72,125.72,145.33,177.88,83.90381944444445,13.29,3.07,8.44,27.77,100.98,20.25,34.85,76.44,0.39,99.43,116.84,-0.04
1/16/2021 0:00,82.58,312.11,46.8,96.6,88.82,84.36148148148148,8.47,1.54,6.46,17.13,80.68,12.29,16.65,80.49,0.5,223.96,115.53,-0.04
1/17/2021 0:00,80.72,258.36,11.37,68.65,45.61,86.385,5.35,1.29,9.46,7.87,18.89,1.6,0.35,81.06,1.25,108.31,118.72,-0.03
1/18/2021 0:00,103.25,350.86,61.08,77.1,92.89,89.18,10.37,1.71,9.2,24.36,59.97,15.13,27.95,73.21,0.81,119.8,91.82,-0.04
1/19/2021 0:00,108.48,375.54,110.91,83.92,161.65,85.36621796296296,11.76,1.88,9.94,22.72,92.92,16.55,25.77,83.16,1.12,233.24,117.3,-0.04
1/20/2021 0:00,71.27,190.04,13.77,54.71,40.12,85.95757523148147,5.65,1.07,13.69,7.16,25.01,3.32,1.25,77.87,1.33,273.08,118.93,-0.04
1/21/2021 0:00,69.43,272.42,58.55,71.95,85.11,86.64216049382715,7.56,1.7,12.31,14.46,53.28,10.37,15.73,61.42,0.99,253.47,138.61,-0.04
1/22/2021 0:00,111.88,353.3,136.94,91.27,158.1,87.78249999999998,9.13,1.89,7.69,18.32,65.86,20.54,25.72,75.33,0.97,114.58,129.51,-0.04
1/23/2021 0:00,59.84,227.35,14.5,59.45,43.22,89.18,6.58,1.42,10.09,2.83,7.8,6.79,0.26,73.87,1.22,143.7,125.53,-0.04
1/24/2021 0:00,78.61,290.01,28.2,59.71,54.32,86.98569073765431,9.34,1.45,12.58,0.95,1.76,4.48,1.58,82.37,0.5,264.47,66.16,-0.04
1/25/2021 0:00,67.97,257.16,54.99,53.67,72.97,87.39055893132715,7.18,1.59,12.53,1.14,4.0,4.0,9.186666666666666,74.01,0.52,260.72,107.26,-0.04
1/26/2021 0:00,88.02,302.26,52.06,73.98,81.0,87.86822016460904,7.64,1.52,12.09,2.0,6.99,7.0,0.9199999999999999,63.62,0.52,229.42,142.54,-0.04
1/27/2021 0:00,91.97,323.94,38.29,90.71,78.88,88.48124999999999,8.1,1.45,14.89,2.45,6.25,4.79,1.58,53.43,0.58,232.02,145.08,-0.04
1/28/2021 0:00,141.91,435.18,94.67,115.24,137.04,89.18,10.33,2.19,17.6,3.67,7.11,3.32,0.9,61.78,0.47,139.64,131.9,-0.04
1/29/2021 0:00,133.98,388.56,115.59,110.8,151.41,87.98114396671811,11.89,1.86,15.94,14.55,34.74,8.93,7.45,61.21,0.55,241.68,147.08,-0.04
1/30/2021 0:00,91.93,287.97,44.52,85.62,81.16,88.23000727398404,4.72,1.41,17.38,12.89,47.7,7.51,11.38,46.82,0.72,241.15,138.21,-0.04
1/31/2021 0:00,116.73,381.06,130.5,111.78,163.86,88.50982338820302,10.97,2.33,16.15,20.52,65.52,22.0,33.58,46.24,0.48,185.95,148.86,-0.05
2/1/2021 0:00,147.49,445.93,124.42,118.31,162.21,88.830625,12.04,2.42,14.77,14.72,60.83,14.4,27.0,47.75,0.51,158.71,130.84,-0.05
2/2/2021 0:00,140.59,405.07,143.19,116.48,176.49,131.79,13.11,2.74,24.42,21.98,88.66,20.8,33.83,51.33,0.6,178.24,129.67,-0.06
2/3/2021 0:00,88.55,262.09,12.38,73.35,48.92,108.4,8.84,2.26,28.17,6.79,23.59,4.92,4.8,53.65,1.14,123.62,112.84,-0.06
2/4/2021 0:00,81.57,231.26,21.34,66.44,52.41,101.24,9.1,0.82,17.97,5.76,21.74,3.75,2.65,66.35,1.12,61.87,117.81,-0.06
2/5/2021 0:00,27.59,119.38,23.07,65.11,53.09,84.18,9.32,1.63,14.6,2.46,35.02,4.26,3.47,64.23,0.52,204.97,153.1,-0.05
2/6/2021 0:00,46.54,147.66,13.14,60.91,42.91,75.52,9.3,0.82,15.17,2.09,24.29,2.7,3.640000000000003,58.41,0.71,282.96,137.13,-0.04
2/7/2021 0:00,74.32,224.76,35.44,62.36,61.52,89.59,9.39,1.37,18.74,5.01,29.23,5.46,8.03,57.98,0.65,255.22,132.33,-0.05
2/8/2021 0:00,113.32,363.5,73.07,102.56,107.76,102.9,12.16,1.32,11.95,10.69,41.92,11.84,15.8,61.86,0.54,197.79,144.41,-0.05
2/9/2021 0:00,121.82,392.14,128.68,92.05,148.73,114.78,11.22,2.2,16.77,20.23,76.88,20.06,29.37,58.22,0.6,188.3,140.49,-0.06
2/10/2021 0:00,110.45,325.42,81.07,98.08,117.03,106.98,11.74,1.5,16.02,14.6,64.87,14.05,19.91,50.16,0.59,166.82,129.7,-0.06
2/11/2021 0:00,102.59,322.43,42.4,91.31,82.49,99.0,10.97,1.3,13.9,10.36,48.97,9.08,11.03,55.47,0.45,175.98,125.25,-0.06
2/12/2021 0:00,108.91,342.85,61.39,83.06,93.29,110.48,14.05,1.5,17.43,9.19,53.34,12.19,13.98,65.83,0.42,183.83,117.47,-0.06
2/13/2021 0:00,111.14,331.28,67.99,94.5,104.65,111.46,11.7,1.98,14.94,14.67,67.75,11.89,15.96,70.27,0.43,178.87,128.89,-0.06
2/14/2021 0:00,117.41,362.47,82.91,88.64,113.48,105.19,12.53,1.78,19.63,12.98,50.5,12.15,19.98,56.1,0.46,149.02,135.77,-0.06
2/15/2021 0:00,98.65,317.63,83.87,81.98,110.71,107.83,11.68,1.65,15.98,8.61,32.34,12.81,13.32,52.52,0.62,136.71,128.11,-0.07
2/16/2021 0:00,116.78,362.59,52.86,102.63,96.88,103.85,12.83,1.65,21.33,7.49,46.38,7.94,8.09,45.75,0.54,111.13,109.57,-0.07
2/17/2021 0:00,99.3,319.98,95.32,92.35,127.73,115.35,12.0,1.93,10.03,15.3,77.02,14.85,20.84,52.45,0.38,178.65,125.53,-0.06
2/18/2021 0:00,98.74,329.41,45.59,87.42,82.97,119.14,8.68,1.59,17.34,10.08,60.49,9.84,11.84,52.86,0.47,125.25,124.47,-0.01
2/19/2021 0:00,85.57,291.0,59.58,91.26,96.21,130.82,10.13,2.14,10.07,10.92,67.7,14.25,13.63,63.78,0.51,214.36,127.77,0.04
2/20/2021 0:00,56.5,221.31,22.81,67.73,54.28,102.38,7.5,1.49,10.0,9.03,47.81,7.8,4.52,61.13,0.64,234.62,143.11,0.04
2/21/2021 0:00,73.79,263.94,28.34,83.21,66.68,96.22,8.81,1.22,17.54,8.59,31.95,6.97,5.51,49.87,0.77,248.24,125.4,0.04
2/22/2021 0:00,76.95,296.14,78.15,78.6,104.33,112.87,10.31,2.04,9.96,15.37,58.21,11.68,13.52,48.48,0.8,222.22,121.73,0.04
2/23/2021 0:00,77.1,306.27,91.32,90.28,121.86,144.41,12.65,1.9,11.55,25.51,101.57,24.91,35.19,39.31,0.68,203.75,127.66,0.03
2/24/2021 0:00,107.96,381.97,142.37,82.22,187.2,249.64,16.27,2.7,18.89,39.25,159.29,38.98,54.44,40.34,0.56,208.03,129.95,0.03
2/25/2021 0:00,99.21,329.77,149.87,78.6,164.72,193.53,11.72,2.31,15.91,28.91,115.14,22.38,29.8,45.12,0.74,212.5,126.13,0.03
2/26/2021 0:00,65.78,267.28,52.95,69.66,79.42,129.85,10.82,1.43,17.52,15.32,52.58,10.81,15.36,43.0,0.91,242.08,131.13,0.03
2/27/2021 0:00,72.81,280.44,31.55,68.16,61.5,102.59,8.17,1.06,15.08,6.51,36.69,7.94,11.45,25.5,0.75,195.92,130.16,0.03
2/28/2021 0:00,67.79,244.58,23.94,75.74,59.44,73.42,11.37,0.65,22.82,3.38,34.23,3.77,1.89,21.07,0.65,220.21,125.65,0.03
3/1/2021 0:00,48.66,195.9,10.21,68.66,44.69,67.31,12.71,0.8,23.72,4.42,26.49,2.92,2.32,23.88,0.76,243.39,140.75,0.04
3/2/2021 0:00,38.89,185.58,5.28,45.61,28.48,56.93,11.6,0.68,30.18,11.67,24.55,1.87,0.51,21.51,1.1,296.68,143.17,0.04
3/3/2021 0:00,73.2,278.08,48.76,60.26,71.06,92.04,17.36,1.85,21.84,17.53,55.68,10.75,16.37,23.89,0.91,246.23,141.2,0.04
3/4/2021 0:00,124.83,428.32,112.77,40.89,111.71,146.36,19.86,2.31,13.87,33.36,115.1,29.11,42.27,32.7,0.44,164.45,131.87,0.03
3/5/2021 0:00,55.92,215.14,10.33,41.81,30.5,93.04,11.56,0.99,27.36,12.88,38.45,5.77,5.06,28.19,0.88,272.84,143.52,0.04
3/6/2021 0:00,56.96,253.03,45.74,86.03,82.62,81.47,14.71,1.41,28.16,13.59,50.13,6.69,11.37,29.36,0.97,243.36,139.52,0.04
3/7/2021 0:00,76.87,280.17,68.49,94.71,105.16,93.6,19.83,1.67,34.22,10.64,47.67,10.72,9.58,22.66,1.2,124.66,127.82,0.03
3/8/2021 0:00,50.84,240.71,5.84,72.25,43.1,80.46,10.86,1.15,38.37,4.11,12.82,2.31,0.76,31.79,1.29,124.76,119.4,0.03
3/9/2021 0:00,80.64,305.6,12.67,86.55,56.17,105.83,15.18,1.14,26.75,15.24,38.52,7.32,5.66,37.43,1.13,123.44,111.59,0.03
3/10/2021 0:00,34.36,169.35,25.92,90.3,68.7,84.34,6.66,0.91,28.63,5.49,40.67,4.87,4.96,26.41,0.58,187.76,133.96,0.03
3/11/2021 0:00,80.52,270.96,53.26,100.05,95.79,98.48,11.51,1.53,23.72,9.23,43.78,8.96,10.45,31.77,0.6,132.86,138.08,0.03
3/12/2021 0:00,43.58,193.51,15.93,80.13,55.17,63.92,11.96,0.72,22.21,4.56,20.28,3.81,2.0,20.82,1.23,147.73,92.93,0.04
3/13/2021 0:00,53.15,220.52,61.44,82.46,92.99,87.52,16.67,1.05,21.51,8.56,49.73,8.6,4.85,28.64,0.57,233.74,140.7,0.03
3/14/2021 0:00,38.98,169.26,14.32,75.88,51.82,61.53,5.52,1.56,20.53,1.57,29.58,2.48,0.48,28.76,0.66,253.4,150.7,0.03
3/15/2021 0:00,59.57,210.78,10.88,79.85,51.09,60.49,7.04,0.55,21.16,2.15,23.33,2.99,3.71,30.34,0.79,256.42,128.34,0.03
3/16/2021 0:00,84.03,280.99,15.8,79.2,54.75,63.25,4.36,0.47,16.44,2.86,32.08,3.55,4.45,30.39,0.69,296.99,127.32,0.03
3/17/2021 0:00,91.73,343.24,23.54,90.19,66.7,56.36,6.01,0.76,23.1,15.74,52.68,4.77,4.17,28.9,0.74,223.06,135.45,0.02
3/18/2021 0:00,115.74,416.55,69.79,95.54,105.97,56.67,17.42,1.26,22.44,22.92,76.31,11.84,12.82,27.89,0.42,192.6,136.31,0.02
3/19/2021 0:00,74.03,265.64,15.55,83.01,56.45,48.16,14.23,0.86,29.08,3.97,50.19,6.86,5.54,23.5,0.66,232.04,152.03,0.02
3/20/2021 0:00,65.01,247.87,25.79,84.89,65.76,48.83,18.68,0.93,27.14,8.35,41.8,7.07,7.33,25.47,0.78,245.59,163.79,0.03
3/21/2021 0:00,72.41,274.46,92.77,80.01,116.71,75.12,54.79,1.02,28.23,16.06,55.77,15.63,16.67,27.69,0.83,157.07,162.31,0.02
3/22/2021 0:00,66.07,240.41,17.57,79.67,55.64,53.32,24.23,1.02,29.16,7.1,30.2,4.74,5.63,24.02,1.14,122.45,134.31,0.02
3/23/2021 0:00,89.91,274.96,23.46,75.99,59.19,48.08,23.48,0.83,10.51,6.95,39.23,7.85,8.1,24.67,1.42,166.98,128.8,0.03
3/24/2021 0:00,70.88,204.39,15.41,67.35,48.03,47.14,18.63,0.66,28.37,2.49,30.37,3.5,1.15,21.58,0.84,252.79,154.89,0.02
3/25/2021 0:00,49.71,124.65,8.83,57.93,37.82,39.33,10.32,0.61,25.56,2.94,23.97,2.71,1.21,28.98,0.85,297.82,149.29,0.03
3/26/2021 0:00,63.0,141.23,11.68,68.85,45.89,39.44,14.12,0.78,28.45,2.65,28.43,4.38,4.78,26.61,0.81,251.22,163.32,0.03
3/27/2021 0:00,91.16,254.58,68.46,95.22,105.32,60.47,25.77,1.37,30.73,9.49,61.03,9.73,10.26,25.82,0.56,204.62,155.85,0.02
3/28/2021 0:00,117.24,299.68,52.39,111.72,100.94,65.07,34.94,1.26,26.18,11.34,48.8,10.04,13.52,26.31,0.57,169.39,170.08,0.01
3/29/2021 0:00,84.95,236.84,22.78,64.33,52.39,51.66,29.48,1.26,31.37,5.31,14.27,3.5,3.84,22.3,0.84,163.08,180.05,0.01
3/30/2021 0:00,110.82,333.88,46.84,68.46,73.73,61.51,27.84,0.76,35.17,5.73,21.95,4.11,4.49,22.91,1.44,243.62,173.63,0.01
3/31/2021 0:00,69.21,208.64,4.76,35.33,22.46,32.39,9.37,0.46,43.12,2.24,14.97,1.24,0.18,22.72,1.11,296.34,194.57,0.01
4/1/2021 0:00,59.1,183.57,5.44,23.08,16.61,26.86,8.53,0.52,35.54,1.14,15.1,1.1,0.1,11.04,1.15,296.96,181.84,0.02
4/2/2021 0:00,58.96,145.34,6.67,34.59,23.7,29.65,10.44,0.73,28.73,6.23,32.22,3.73,2.04,12.22,0.79,271.87,170.75,0.02
4/3/2021 0:00,71.06,182.15,24.73,50.14,46.02,37.61,9.8,0.8,37.32,4.85,42.48,7.71,6.64,10.88,0.49,122.26,180.66,0.02
4/4/2021 0:00,72.96,233.35,17.65,52.79,42.12,43.33,15.99,0.97,35.19,5.51,34.88,5.49,6.33,12.24,0.71,178.26,187.45,0.01
4/5/2021 0:00,79.52,244.42,19.29,54.39,44.3,56.17,15.21,1.01,49.07,6.42,30.11,6.28,7.78,14.49,0.68,120.37,170.63,0.0
4/6/2021 0:00,96.73,300.72,4.65,44.09,27.05,54.04,16.44,1.11,68.58,7.93,25.64,5.51,2.9,19.16,0.91,109.06,156.8,0.0
4/7/2021 0:00,69.51,229.14,6.02,34.85,23.25,50.25,6.96,0.84,51.0,4.07,22.51,1.89,0.39,22.63,1.01,196.1,162.98,0.01
4/8/2021 0:00,58.88,149.55,16.69,48.97,39.29,50.24,7.44,1.23,37.78,3.88,37.0,3.55,4.57,17.04,0.66,267.19,190.66,0.01
4/9/2021 0:00,64.74,172.68,23.92,63.49,52.79,44.78,7.27,0.75,36.5,2.98,51.96,6.98,6.68,12.71,0.72,168.56,202.57,0.01
4/10/2021 0:00,63.93,236.8,31.24,74.86,64.73,45.64,9.33,0.55,30.07,11.35,54.04,11.05,11.15,11.45,0.57,200.78,191.58,0.01
4/11/2021 0:00,56.68,221.09,21.47,62.3,50.17,43.86,6.08,0.49,44.52,4.53,32.56,4.99,7.12,11.92,0.65,194.35,193.3,0.0
4/12/2021 0:00,79.17,279.42,31.92,69.68,62.48,60.13,10.58,0.59,42.26,6.31,38.53,9.98,8.95,13.83,0.56,173.09,178.71,0.0
4/13/2021 0:00,80.3,268.2,20.67,63.12,49.89,55.47,12.81,1.11,39.1,8.07,37.19,6.09,3.03,14.64,0.76,233.89,181.55,0.0
4/14/2021 0:00,61.53,215.87,13.89,52.05,38.67,43.57,7.7,1.1,32.97,4.26,31.14,4.14,1.45,13.86,0.86,238.73,186.33,0.0
4/15/2021 0:00,77.08,256.17,15.55,53.0,40.57,43.41,11.97,0.59,25.92,9.83,34.75,7.79,5.64,13.02,0.75,240.41,177.17,0.0
4/16/2021 0:00,81.36,315.2,19.73,50.41,42.52,59.4,12.24,0.29,26.19,4.87,22.69,3.69,2.83,24.41,1.04,179.68,155.36,0.02
4/17/2021 0:00,26.13,94.88,10.56,28.26,23.42,65.23,4.45,0.39,19.76,1.49,6.69,0.59,0.79,33.47,1.23,199.35,200.44,0.02
4/18/2021 0:00,53.93,181.46,10.94,36.12,27.89,57.17,7.75,0.36,27.66,4.5,13.26,2.89,0.18,24.21,0.54,167.01,198.94,0.01
4/19/2021 0:00,67.21,239.76,19.95,55.56,45.41,55.44,9.99,0.5,29.61,4.6,26.6,4.99,4.58,19.64,0.61,193.27,202.97,0.01
4/20/2021 0:00,61.19,199.38,6.21,34.03,22.99,37.84,12.66,0.42,34.06,1.05,11.04,0.34,0.27,19.62,1.11,109.48,123.2,0.01
4/21/2021 0:00,30.04,97.99,5.76,20.14,15.18,46.32,3.97,0.44,32.47,0.78,4.08,2.74,1.6766666666666703,33.35,1.08,243.65,198.07,0.02
4/22/2021 0:00,35.41,127.62,5.36,23.54,16.73,39.09,3.99,0.43,38.75,1.37,5.37,2.665,2.4250000000000056,31.88,1.09,92.16,199.65,0.02
4/23/2021 0:00,31.34,117.82,5.13,24.58,17.08,37.85,4.0,0.42,34.06,0.92,3.08,0.34,0.27,32.37,1.59,67.5,171.06,0.02
4/24/2021 0:00,26.49,94.82,8.95,36.97,26.73,38.84,3.04,0.43,26.76,0.92,14.35,0.18,1.8443333333333363,22.91,0.8,226.31,223.45,0.04
4/25/2021 0:00,65.51,214.13,23.92,41.35,41.01,35.18,8.75,0.45,30.16,4.02,16.97,3.12,4.06,18.71,0.67,249.21,219.35,0.03
4/26/2021 0:00,99.13,302.23,69.84,56.53,84.91,35.53,17.01,0.61,37.58,8.46,38.61,8.78,8.84,17.89,0.52,218.92,200.14,0.03
4/27/2021 0:00,104.61,372.77,73.26,62.99,90.62,42.75,24.89,0.8,34.96,10.1,51.52,10.41,14.21,18.18,0.54,207.42,189.34,0.02
4/28/2021 0:00,106.01,381.02,51.37,60.36,70.18,49.56,26.89,0.58,31.59,8.35,36.08,9.8,6.36,16.38,0.55,215.19,180.41,0.02
4/29/2021 0:00,98.2,398.64,18.31,46.4,36.59,63.48,17.87,0.5,39.1,4.8,19.08,3.41,0.16,15.05,0.67,196.53,173.02,0.02
4/30/2021 0:00,108.24,365.88,14.22,48.36,33.89,38.34,11.54,0.47,45.92,4.08,20.78,3.73,0.99,17.89,0.59,132.54,169.92,0.02
5/1/2021 0:00,74.25,266.72,4.54,26.52,14.63,39.91,2.31,0.41,64.21,1.13,6.11,1.65,2.5033333333333374,17.86,0.97,119.46,160.46,0.02
5/2/2021 0:00,55.89,217.63,11.87,35.1,25.15,41.73,3.11,1.04,45.13,0.85,9.29,1.09,0.575000000000006,19.26,0.93,196.29,178.86,0.02
5/3/2021 0:00,82.49,292.3,6.91,29.43,18.15,44.6,2.39,1.23,38.87,1.11,7.99,2.16,0.25,20.34,0.75,221.67,174.39,0.02
5/4/2021 0:00,48.97,200.33,6.43,29.01,17.57,52.54,2.09,0.53,29.58,1.31,9.36,1.36,0.25,19.52,0.83,200.2,172.72,0.02
5/5/2021 0:00,44.37,190.68,4.71,20.87,11.86,40.25,1.63,0.33,52.86,0.78,3.88,1.5366666666666668,0.25,28.33,1.1,115.38,181.78,0.03
5/6/2021 0:00,46.39,153.24,5.73,24.05,14.37,48.49,1.2,0.47,54.86,0.5,3.58,1.7600000000000002,0.25,40.55,1.39,126.3,158.53,0.05
5/7/2021 0:00,46.57,122.1,7.3,34.16,20.99,28.15,2.22,0.84,52.0,1.05,8.82,1.14,0.4,41.35,0.67,94.72,186.87,0.04
5/8/2021 0:00,53.5,144.09,9.07,44.5,29.79,55.53,6.02,0.68,39.17,3.65,19.72,4.45,0.4,29.55,0.49,145.62,197.15,0.03
5/9/2021 0:00,42.34,135.6,4.4,20.96,14.66,29.83,3.58,0.48,63.06,0.5,2.25,2.795,0.4,30.6,1.04,150.8,172.83,0.03
5/10/2021 0:00,36.04,113.99,4.53,30.7,19.93,22.73,1.25,1.04,59.92,0.5,6.28,1.19,0.4,33.25,1.08,138.81,150.78,0.05
5/11/2021 0:00,39.11,129.1,4.38,22.38,15.37,18.43,1.36,0.71,70.14,0.81,5.37,2.82,0.37000000000000144,28.81,0.96,145.76,201.5,0.03
5/12/2021 0:00,39.5,131.5,5.31,27.91,19.07,19.93,7.68,0.9,52.74,0.5,3.67,1.19,0.4,29.58,1.02,167.19,182.74,0.04
5/13/2021 0:00,26.71,83.52,5.41,26.67,18.51,24.94,16.29,0.79,55.42,0.96,3.15,0.16,0.4,44.11,1.22,102.78,170.05,0.05
5/14/2021 0:00,37.88,111.62,4.89,22.98,15.97,39.73,18.4,0.65,60.23,0.86,6.03,1.33,0.4,37.93,0.88,117.2,176.56,0.04
5/15/2021 0:00,56.85,191.38,7.92,33.82,24.44,45.01,17.49,0.73,45.35,1.71,10.83,1.53,0.4,30.45,0.88,138.83,155.98,0.04
5/16/2021 0:00,59.24,194.33,14.47,43.57,34.74,45.01,22.06,0.72,41.42,4.24,15.33,3.37,5.01,23.7,0.52,85.58,190.42,0.03
5/17/2021 0:00,77.81,224.8,25.12,61.45,52.75,45.02,32.59,0.83,52.48,5.57,25.51,9.63,2.49,26.23,0.51,177.85,101.43,0.04
5/18/2021 0:00,30.42,66.89,4.8,23.1,16.09,54.99,12.42,0.9,46.94,0.5,4.23,0.15,2.633333333333337,45.95,1.01,156.55,83.42,0.06
5/19/2021 0:00,23.49,54.93,6.12,20.59,15.88,60.09,11.31,1.21,36.02,0.5,6.02,4.383333333333334,3.7500000000000053,82.32,1.28,75.05,86.68,0.08
5/20/2021 0:00,18.49,67.91,6.37,19.53,15.4,59.96,6.55,1.07,49.03,2.33,14.27,2.21,4.14,65.59,1.06,206.14,174.08,0.07
5/21/2021 0:00,22.68,63.8,5.99,22.45,16.71,49.02,11.19,0.94,45.73,0.5,10.47,2.07,4.14,72.4,1.0,140.8,175.22,-0.15
5/22/2021 0:00,19.85,62.59,10.1,27.44,22.69,40.1,4.93,0.88,46.95,1.88,12.85,3.76,0.53,51.43,0.8,171.43,221.97,-0.17
5/23/2021 0:00,258.77,394.65,6.61,23.63,17.85,40.06,9.2,0.55,47.85,1.22,5.98,1.97,0.26,48.07,0.89,267.68,166.8,-0.04
5/24/2021 0:00,38.88,122.5,5.41,28.17,19.27,40.08,7.83,0.74,49.12,1.2,5.22,1.63,0.39500000000000535,34.62,0.76,278.0,215.41,-0.04
5/25/2021 0:00,41.77,129.94,9.55,38.11,27.88,40.01,3.96,0.79,54.12,2.27,12.52,3.62,2.45,23.64,0.61,260.76,218.18,-0.05
5/26/2021 0:00,54.29,165.47,25.05,49.56,46.38,33.7,8.49,1.13,34.35,4.3,25.14,6.63,2.39,22.18,0.43,216.6,198.08,-0.04
5/27/2021 0:00,47.09,162.16,14.81,35.57,30.81,30.03,19.01,0.88,28.69,2.45,15.33,4.97,3.54,26.84,0.76,225.34,203.41,-0.04
5/28/2021 0:00,34.77,102.51,4.36,12.07,10.04,24.63,16.69,0.6,34.06,0.5,0.24,5.073333333333333,0.22,45.17,1.49,151.31,198.41,-0.04
5/29/2021 0:00,21.72,92.03,4.39,9.11,8.35,14.84,18.76,0.65,32.51,0.5,0.0,5.799999999999999,2.0500000000000034,42.43,1.84,156.67,191.2,-0.04
5/30/2021 0:00,31.23,108.43,4.25,13.94,10.78,14.84,16.16,0.76,28.77,0.5,0.0,4.97,1.880000000000005,43.17,1.32,151.59,141.6,-0.02
5/31/2021 0:00,38.89,136.88,5.56,34.04,22.55,14.84,19.74,0.99,29.5,0.5,2.2,0.34,0.13,30.58,0.68,168.58,155.84,-0.04
6/1/2021 0:00,35.78,139.68,5.98,22.25,16.61,15.31,16.08,0.67,28.45,0.51,0.2,0.08,0.63,59.51,1.28,116.16,132.51,-0.02
6/2/2021 0:00,37.0,132.09,9.28,34.12,25.57,17.92,10.93,0.41,18.91,1.27,5.74,1.22,0.3,46.31,0.92,178.55,151.67,-0.04
6/3/2021 0:00,50.13,161.91,6.95,34.59,23.96,20.79,9.39,0.97,33.32,1.84,1.84,0.11,0.84,43.32,0.56,135.93,147.33,-0.04
6/4/2021 0:00,47.67,192.57,7.15,37.77,25.82,22.53,14.5,0.59,36.91,1.68,2.28,0.61,1.13,47.79,0.76,87.74,128.96,-0.04
6/5/2021 0:00,34.76,120.67,4.81,39.44,24.81,21.91,13.91,0.66,37.88,0.5,3.11,0.38,0.75666666666667,45.0,0.88,137.12,161.47,-0.03
6/6/2021 0:00,46.64,162.75,10.2,43.58,31.34,19.87,16.05,0.78,29.26,0.83,1.62,0.28,1.7,39.7,0.5,207.27,167.56,-0.04
6/7/2021 0:00,58.95,213.35,6.0,45.38,28.94,17.69,22.92,0.81,26.27,2.06,5.35,1.63,2.07,35.53,0.68,214.09,161.8,-0.05
6/8/2021 0:00,108.91,387.44,16.6,48.64,39.16,16.94,26.2,0.62,28.41,3.33,11.77,4.05,4.31,28.09,1.06,255.86,150.25,-0.06
6/9/2021 0:00,103.58,343.54,10.69,31.87,25.48,17.04,21.66,0.67,28.25,2.27,0.0,0.16,1.91,28.58,1.31,238.24,220.57,-0.06
6/10/2021 0:00,62.85,228.11,3.94,21.35,14.49,17.05,18.23,0.38,24.71,0.5,2.38,1.9466666666666663,2.7633333333333367,50.36,1.46,137.36,183.63,-0.04
6/11/2021 0:00,46.2,175.69,3.79,17.06,12.08,14.01,9.25,0.64,35.51,0.79,4.96,0.87,3.1100000000000048,57.16,1.16,125.54,170.28,-0.03
6/12/2021 0:00,27.26,108.03,3.71,16.54,11.71,16.46,12.58,0.72,34.03,0.47,2.54,0.5149999999999997,1.91,55.48,1.7,145.72,127.69,-0.02
