Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),TOT-RF (mm),SR (W/mt2),VWS (m/s)
5/31/2021 0:00,21.54,40.8,7.25,14.31,21.59,70.42,5.36,0.35,24.26,1.6,1.94,0.21,1.7,26.71,98.74,1.08,156.59,0.0,42.25,0.0
6/1/2021 0:00,24.55,56.48,7.32,10.46,17.79,63.26,2.41,0.33,38.02,1.38,1.89,0.41,1.77,29.89,91.41,0.78,168.11,0.0,176.48,0.0
6/2/2021 0:00,21.24,43.59,6.99,10.04,17.03,75.53,5.65,0.34,39.66,1.2,1.4,0.18,1.12,28.74,91.24,0.78,143.47,0.0,149.28,0.0
6/3/2021 0:00,20.52,46.17,6.85,9.51,16.36,57.9,9.2,0.29,31.21,1.18,1.25,0.11,0.82,30.64,84.34,0.62,159.81,0.0,173.48,0.0
6/4/2021 0:00,27.92,55.24,6.34,11.69,18.02,70.78,8.66,0.3,28.29,1.18,1.33,0.17,0.86,31.19,87.13,1.21,140.16,0.0,160.21,0.0
6/5/2021 0:00,25.33,53.67,6.0,11.53,17.53,53.86,7.45,0.32,29.79,1.89,2.05,0.28,1.58,31.03,83.54,1.99,141.33,0.0,166.51,0.0
6/6/2021 0:00,23.6,53.53,5.97,11.94,17.91,68.31,7.13,0.35,33.64,1.57,1.63,0.21,1.43,30.81,84.06,0.89,185.95,0.0,174.53,0.01
6/7/2021 0:00,16.58,42.19,6.0,11.72,17.72,63.33,7.63,0.32,27.32,1.67,1.71,0.3,1.37,29.58,88.35,1.24,146.08,0.0,151.56,-0.01
6/8/2021 0:00,17.11,38.57,6.02,11.16,17.17,50.84,9.1,0.3,36.47,1.07,1.14,0.09,0.69,29.6,88.99,1.69,143.19,0.0,190.51,-0.01
6/9/2021 0:00,25.32,54.78,5.96,13.34,19.32,44.2,8.13,0.39,35.43,2.15,2.67,0.71,2.69,28.56,92.2,0.79,181.32,0.0,132.94,0.03
6/10/2021 0:00,21.6,44.83,6.42,12.4,18.84,37.45,7.43,0.42,25.94,2.82,4.25,0.7,3.26,28.96,93.47,0.99,160.48,0.0,137.43,0.03
6/11/2021 0:00,29.7,57.37,8.2,15.71,23.9,27.39,4.09,0.41,20.34,4.18,5.38,1.51,5.31,28.49,91.52,0.93,218.93,0.0,116.81,0.02
6/12/2021 0:00,16.45,35.43,8.0,12.62,20.61,33.55,5.47,0.44,15.93,4.02,6.69,1.16,5.33,27.81,96.32,1.07,171.05,0.0,137.17,0.02
6/13/2021 0:00,16.05,36.4,7.73,12.02,19.74,49.82,5.79,0.37,19.11,2.52,3.33,0.5,3.14,28.2,96.8,1.68,155.57,0.0,122.3,0.01
6/14/2021 0:00,20.81,35.4,7.11,11.18,18.29,46.29,6.93,0.36,21.09,1.3,1.37,0.14,1.17,28.08,98.86,1.41,135.92,0.0,123.59,0.0
6/15/2021 0:00,15.82,35.52,6.84,11.66,18.5,50.61,6.41,0.39,19.08,2.21,2.26,0.39,2.7,26.83,99.0,1.04,143.94,0.0,73.69,0.02
6/16/2021 0:00,24.79,44.69,6.88,13.96,20.82,51.04,4.91,0.39,17.31,2.8,2.62,0.48,2.72,25.61,99.01,0.92,226.13,0.0,54.9,0.04
6/17/2021 0:00,25.61,150.76,7.55,13.78,21.34,39.92,4.73,0.37,16.42,2.82,4.15,0.75,3.76,24.08,99.11,1.32,182.36,0.0,48.9,0.03
6/18/2021 0:00,15.09,36.63,7.48,11.59,19.08,60.1,5.48,0.28,24.44,1.55,1.9,0.24,1.84,25.54,99.05,1.31,132.47,0.0,122.75,0.0
6/19/2021 0:00,19.85,40.57,8.37,16.55,24.93,46.9,9.0,0.47,33.35,3.96,8.47,1.34,6.03,24.61,99.22,0.69,175.81,0.0,35.41,0.04
6/20/2021 0:00,24.57,52.26,8.93,13.23,22.16,63.93,9.0,0.36,30.56,2.53,3.41,0.52,3.42,26.22,99.3,0.69,174.07,0.0,86.06,0.04
6/21/2021 0:00,24.94,51.36,8.82,13.12,21.92,82.28,8.97,0.39,37.62,2.28,3.28,0.5,3.14,27.54,99.16,0.54,168.73,0.0,145.03,0.03
6/22/2021 0:00,21.67,44.39,8.47,17.01,25.42,69.68,8.75,0.31,40.0,1.47,2.05,0.27,1.94,26.47,99.22,0.7,144.21,0.0,100.16,0.03
6/23/2021 0:00,23.07,49.17,7.43,12.57,20.03,34.63,8.23,0.3,34.53,0.0,0.0,0.5857142857142854,3.2642857142857147,27.23,98.99,0.93,137.41,0.0,111.41,0.01
6/24/2021 0:00,22.59,57.94,7.14,11.35,18.49,33.58,6.42,0.24,27.2,2.087142857142857,3.322857142857143,0.603333333333333,3.355,29.1,93.18,0.9,136.16,0.0,171.48,0.0
6/25/2021 0:00,29.3,64.59,7.24,11.66,18.9,41.56,5.32,0.3,25.79,1.9649999999999999,3.185,0.5739999999999996,3.274,29.52,94.06,1.24,131.07,0.0,141.79,-0.01
6/26/2021 0:00,28.93,65.26,8.9,19.86,28.69,41.61,6.54,0.36,16.81,2.048,3.442,0.6574999999999995,3.6325,29.15,98.28,1.52,134.11,0.0,112.41,-0.02
6/27/2021 0:00,20.04,46.43,7.54,11.93,19.49,43.4,6.33,0.21,16.25,1.5699999999999998,2.185,0.42999999999999944,2.8333333333333335,28.12,98.66,1.16,135.69,0.0,77.5,0.0
6/28/2021 0:00,22.28,49.25,6.48,12.15,18.7,41.54,5.58,0.21,18.03,1.2499999999999998,1.7766666666666666,0.3849999999999991,2.54,29.21,98.77,0.67,142.72,0.0,173.14,0.0
6/29/2021 0:00,16.57,40.69,5.33,12.06,17.38,27.41,5.07,0.24,32.72,0.7349999999999999,1.0250000000000001,0.27,1.94,29.58,99.11,0.61,152.58,0.0,126.91,0.0
6/30/2021 0:00,24.11,53.9,5.11,12.64,17.75,18.76,7.06,0.26,60.13,0.0,0.0,0.500792517006802,2.9770170068027215,29.38,99.23,0.68,148.72,0.0,118.71,0.0
7/1/2021 0:00,21.48,42.52,5.49,16.92,22.41,19.08,7.56,0.29,55.52,1.3793061224489793,2.1337891156462585,0.4866388888888882,2.929138888888889,26.44,99.38,0.74,158.05,0.0,60.47,0.01
7/2/2021 0:00,22.06,47.11,5.46,16.51,22.04,20.79,6.99,0.32,52.43,1.2613333333333332,1.9356111111111112,0.4632999999999992,2.843966666666667,28.27,99.23,0.74,186.46,0.0,126.29,0.02
7/3/2021 0:00,22.92,49.18,5.15,16.81,21.96,26.41,8.85,0.35,51.24,1.1205999999999998,1.6857333333333333,0.4356249999999991,2.736458333333334,28.98,99.23,0.68,164.71,0.0,108.08,0.03
7/4/2021 0:00,22.15,45.7,5.06,17.46,22.43,21.27,4.84,0.33,41.22,0.8887499999999997,1.2466666666666666,0.36166666666666564,2.4377777777777787,28.02,99.33,0.67,154.32,0.0,120.15,0.04
7/5/2021 0:00,30.09,56.99,4.96,15.52,20.54,23.29,7.41,0.33,49.23,0.6616666666666663,0.9338888888888888,0.3274999999999987,2.240000000000001,29.83,97.42,0.87,141.91,0.0,158.57,0.02
7/6/2021 0:00,40.91,74.95,4.8,14.51,19.31,19.86,6.43,0.34,60.87,0.3674999999999996,0.5124999999999998,0.27,1.94,29.91,99.11,0.53,158.91,0.0,104.02,0.01
7/7/2021 0:00,27.77,64.87,5.21,19.71,24.92,16.25,2.15,0.41,53.79,0.0,0.0,0.4065032960803358,2.5863369533527707,28.39,99.29,0.59,182.62,0.0,98.03,0.03
7/8/2021 0:00,21.17,40.71,5.52,14.84,22.11,21.47,3.42,0.27,51.17,0.8113080174927111,1.2068841593780368,0.39078842592592483,2.5212236111111124,27.1,99.27,1.31,149.36,0.0,128.23,0.02
7/9/2021 0:00,24.26,57.26,6.27,16.6,22.38,20.22,3.52,0.26,55.29,0.7166416666666665,1.0523999999999998,0.37161833333333216,2.439640555555557,29.61,97.04,1.17,138.71,0.0,165.72,0.02
7/10/2021 0:00,29.03,58.7,6.76,14.92,21.68,24.05,4.6,0.27,47.73,0.607703333333333,0.8757577777777776,0.3486979166666654,2.3385590277777792,29.42,98.09,1.27,148.55,0.0,132.45,0.03
7/11/2021 0:00,10.17,30.86,7.16,11.71,18.85,27.69,3.75,0.22,31.62,0.47947916666666646,0.6732638888888887,0.3197222222222208,2.205925925925927,29.79,97.95,1.89,142.22,0.0,14.52,0.0
7/12/2021 0:00,10.11,24.92,6.7,13.8,20.54,29.67,5.32,0.26,25.81,0.3430555555555554,0.48212962962962935,0.2987499999999984,2.0900000000000016,29.13,96.73,1.44,146.39,0.0,477.5,0.01
7/13/2021 0:00,13.9,29.43,6.55,14.97,21.48,23.92,5.63,0.22,26.01,0.1837499999999999,0.25624999999999964,0.27,1.94,28.48,98.17,1.44,146.1,0.0,160.06714285714287,0.0
7/14/2021 0:00,12.48,28.13,7.32,11.61,18.98,19.91,5.22,0.15,31.56,0.0,0.0,0.3437257420326394,2.303098010531879,29.27,98.29,1.68,137.59,0.0,169.40833333333333,0.0
7/15/2021 0:00,14.28,26.07,5.15,12.39,17.52,16.66,7.61,0.35,34.61,0.44884824853070465,0.6495264936677617,0.3332628163580233,2.2558915200617298,31.12,86.43,0.82,127.61,0.0,183.684,0.0
7/16/2021 0:00,13.54,31.18,5.42,9.5,14.98,11.46,5.96,0.31,32.79,0.3884382870370369,0.5566335493827159,0.321757694444443,2.202825101851853,30.55,93.91,0.67,167.57,0.0,197.5475,0.01
7/17/2021 0:00,15.45,31.2,6.14,10.6,16.74,11.98,7.46,0.32,30.55,0.322797611111111,0.45748025925925917,0.3092925347222207,2.1436212384259274,30.2,97.47,0.66,149.18,0.0,208.15666666666667,0.0
7/18/2021 0:00,16.34,28.81,6.36,10.06,16.41,11.55,6.44,0.31,29.67,0.2515711805555555,0.3529108796296295,0.2961574074074058,2.0786419753086434,30.83,90.39,0.61,186.39,0.0,246.01,0.01
7/19/2021 0:00,19.14,34.62,6.41,14.77,21.2,12.03,5.54,0.39,30.12,0.17560185185185184,0.24612654320987648,0.28437499999999827,2.0150000000000015,29.93,98.03,0.64,167.62,0.0,477.5,0.02
7/20/2021 0:00,30.68,49.03,7.31,24.22,31.53,11.87,5.38,0.47,38.09,0.09187500000000007,0.12812500000000004,0.27,1.94,28.33,98.39,0.68,235.67,0.0,234.62480612244897,0.04
7/21/2021 0:00,34.02,49.79,7.23,20.99,28.23,12.67,6.93,0.41,32.46,0.0,0.0,0.3083673135663898,2.1341539780257195,29.26,98.13,1.06,176.72,0.0,247.0510833333333,0.02
7/22/2021 0:00,11.49,26.89,5.98,13.04,18.96,8.1,4.84,0.39,22.89,0.2398760255837514,0.3415432464498918,0.3024742421553482,2.1059966392746925,29.15,98.36,1.45,174.25,0.0,262.57963333333333,-0.03
7/23/2021 0:00,9.7,21.41,2.93,12.63,15.57,7.6,4.89,0.36,12.1,0.20504732175925922,0.2902127052469135,0.29631652731481317,2.0760176631172853,27.5,98.54,1.73,147.55,0.0,282.30354166666666,-0.01
7/24/2021 0:00,11.0,23.15,3.14,13.83,16.92,8.55,5.81,0.4,27.31,0.16836912870370366,0.23692853641975303,0.2899562355324057,2.0443158034336433,26.99,98.46,1.25,148.08,0.0,310.55555555555554,0.03
7/25/2021 0:00,26.46,43.99,3.14,22.35,25.41,7.64,5.44,0.36,40.43,0.12976200810185184,0.18179060570987648,0.283510802469134,2.0112139917695484,29.06,98.06,0.69,180.83,0.0,361.755,0.04
7/26/2021 0:00,33.3,62.63,5.21,19.3,24.5,11.9,4.34,0.47,26.58,0.08915895061728395,0.12475051440329214,0.27718749999999814,1.9775000000000014,29.47,98.37,1.01,263.54,0.0,477.5,0.04
7/27/2021 0:00,31.21,55.45,5.45,21.55,27.0,10.22,3.58,0.48,22.92,0.04593749999999999,0.06406249999999997,0.27,1.94,28.36,98.45,1.66,311.33,0.0,310.9099457159054,0.04
7/28/2021 0:00,21.48,39.48,5.08,20.79,25.49,18.9,4.99,0.57,18.09,0.0,0.0,0.2896875172911554,2.0413140108029846,27.06,98.5,2.02,316.35,0.0,22.45,0.04
7/29/2021 0:00,13.51,32.58,5.16,14.35,18.8,33.4,11.08,0.35,18.46,0.12545013353797857,0.17704115831853245,0.2865742179119496,2.025840682932529,25.94,98.51,1.78,291.21,0.0,40.26,0.04
7/30/2021 0:00,9.25,27.74,3.68,15.92,19.64,12.34,12.29,0.31,15.93,0.10637915153034978,0.14962414362997253,0.2833942130632699,2.009809491664096,27.26,98.43,0.94,126.0,0.0,116.8,-0.01
7/31/2021 0:00,18.04,42.16,3.49,18.2,21.78,13.1,11.26,0.28,14.09,0.08664551748456789,0.12150643130658434,0.28016363450038406,1.993257448800799,28.27,97.75,0.64,130.89,0.0,115.58,0.02
8/1/2021 0:00,25.6,50.61,3.44,12.87,15.85,13.24,8.73,0.25,26.4,0.09,30.66,0.27689943415637686,1.49,29.84,98.06,0.59,179.33,0.0,188.2,0.02
8/2/2021 0:00,34.53,65.6,6.92,16.85,23.7,14.22,9.64,0.36,26.56,0.09,30.66,0.2735937499999983,1.49,29.93,98.15,0.74,218.92,0.0,137.15,0.04
8/3/2021 0:00,34.91,63.79,8.01,24.23,32.61,10.64,5.95,0.52,29.1,24.81,36.03,1.07,0.67,28.05,98.47,0.53,222.04,0.0,98.76,0.04
8/4/2021 0:00,40.49,65.65,7.58,29.38,36.92,11.38,7.86,0.55,21.29,17.07,26.54,0.72,0.68,26.93,98.49,1.02,301.05,0.0,56.76,0.05
8/5/2021 0:00,33.18,55.25,10.69,29.66,38.9,11.87,7.37,0.6,24.09,15.96,33.82,0.15,0.2,28.14,98.21,0.72,270.77,0.0,129.42,0.04
8/6/2021 0:00,31.61,52.24,9.12,24.1,33.21,12.48,11.44,0.45,26.25,10.47,27.6,0.17,0.3,29.15,93.76,0.5,181.47,0.0,140.19,0.04
8/7/2021 0:00,29.89,58.2,8.44,20.01,28.45,13.13,6.03,0.34,23.7,7.79,34.42,0.16,0.3,28.47,98.46,0.68,148.76,0.0,72.32,0.02
8/8/2021 0:00,21.09,40.69,6.1,16.5,22.59,14.11,6.51,0.28,23.9,4.88,33.5,0.15,0.18,27.57,98.34,0.8,165.63,0.0,124.24,0.03
8/9/2021 0:00,25.47,57.4,6.99,15.46,22.46,17.32,10.96,0.3,25.45,2.88,21.72,0.1,0.13,29.21,97.97,0.52,142.42,0.0,148.12,0.01
8/10/2021 0:00,27.95,52.9,6.51,15.41,21.93,15.26,6.24,0.33,35.58,1.02,1.38,0.08,0.08,29.98,98.36,0.56,166.4,0.0,163.62,0.01
8/11/2021 0:00,34.32,59.2,6.68,14.76,21.55,12.84,5.39,0.32,45.37,0.93,1.74,0.12,0.08,30.7,98.34,0.76,132.75,0.0,150.12,0.0
8/12/2021 0:00,34.23,57.17,5.68,19.53,25.21,11.0,4.83,0.42,35.37,1.63,2.9,0.15,0.11,28.97,98.37,0.72,160.93,0.0,71.95,0.02
8/13/2021 0:00,33.63,57.65,3.28,18.97,21.67,7.16,1.91,0.32,36.78,1.71,3.22,0.11,0.16,29.11,98.49,0.61,157.49,0.0,99.34,0.02
8/14/2021 0:00,33.58,58.07,6.0,18.89,24.91,9.78,4.56,0.3,32.04,1.98,5.07,0.09,0.22,29.18,98.44,0.56,160.44,0.0,123.0,0.02
8/15/2021 0:00,16.86,38.29,4.31,13.07,17.39,10.6,6.59,0.18,22.74,1.15,2.3,0.04,0.12,30.14,95.99,0.65,142.15,0.0,149.2,0.03
8/16/2021 0:00,11.03,32.2,4.32,14.49,18.81,10.45,4.38,0.17,19.79,1.75,3.62,0.03,0.14,29.19,98.42,1.17,146.51,0.0,122.45,0.03
8/17/2021 0:00,11.64,26.77,9.37,16.28,25.6,14.7,7.53,0.27,22.77,3.66,4.27,0.04,0.17,27.83,98.48,1.32,140.5,0.0,91.07,0.02
8/18/2021 0:00,10.52,28.76,6.75,15.53,22.27,13.24,5.13,0.19,25.62,5.13,3.98,0.05,0.14,27.53,98.53,1.18,134.72,0.0,129.19,-0.01
8/19/2021 0:00,12.02,30.14,7.44,17.06,24.48,15.27,8.32,0.25,22.01,5.61,4.64,0.04,0.2,26.92,98.55,1.2,128.06,0.0,105.55,-0.01
8/20/2021 0:00,12.7,31.12,7.9,18.06,25.96,13.9,5.88,0.26,21.09,6.15,5.37,0.04,0.18,26.49,98.47,1.28,135.2,0.0,83.44,0.01
8/21/2021 0:00,12.89,34.88,7.29,16.85,24.13,14.56,7.89,0.25,18.14,6.69,4.78,0.03,0.21,27.67,96.65,1.06,133.31,0.0,139.44,0.01
8/22/2021 0:00,13.84,35.31,5.65,13.37,19.03,13.72,7.18,0.14,24.77,4.96,3.48,0.03,0.11,29.19,92.36,0.53,154.52,0.0,206.83,0.0
8/23/2021 0:00,23.3,40.69,6.79,13.71,20.51,14.43,7.33,0.17,32.89,5.35,4.02,0.02,0.14,30.13,98.14,0.47,181.23,0.0,189.73,0.01
8/24/2021 0:00,31.69,57.51,7.9,17.7,25.6,15.24,7.65,0.28,38.78,4.9,5.29,0.04,0.38,30.26,98.14,0.51,222.45,0.0,164.62,0.03
8/25/2021 0:00,41.07,70.4,8.61,23.81,32.43,13.23,4.62,0.48,35.08,4.9,7.59,0.06,0.44,29.87,98.3,0.58,197.38,0.0,148.49,0.02
8/26/2021 0:00,26.31,51.91,7.99,23.79,31.78,13.72,10.15,0.45,26.83,7.08,9.65,0.08,0.67,28.04,98.39,0.68,195.7,0.0,98.08,0.04
8/27/2021 0:00,27.01,49.4,10.74,28.66,38.03,9.98,5.21,0.55,17.3,20.26,23.16,0.16,1.61,26.25,95.29,0.53,221.69,0.0,109.19,0.04
8/28/2021 0:00,13.72,30.83,5.88,16.6,21.0,10.51,6.42,0.31,14.88,16.0,14.5,0.08,1.07,28.29,96.27,1.38,153.63,0.0,183.34,0.02
8/29/2021 0:00,10.36,25.89,6.85,14.32,21.15,11.99,4.36,0.3,22.27,4.17,4.83,0.03,0.17,28.34,98.5,1.47,142.94,0.0,142.73,0.02
8/30/2021 0:00,10.48,22.72,7.13,14.5,21.63,12.65,4.7,0.3,17.92,5.05,6.06,0.03,0.25,27.57,96.81,1.32,144.83,0.0,157.34,0.02
8/31/2021 0:00,9.43,24.03,5.91,14.4,20.32,12.51,7.33,0.31,15.73,7.18,8.34,0.03,0.36,28.12,95.55,0.91,148.61,0.0,183.54,0.03
9/1/2021 0:00,12.15,29.17,8.75,16.31,25.05,14.66,7.39,0.31,16.71,3.28,4.53,0.03,0.18,29.49,94.76,0.54,152.8,0.0,179.8,0.02
9/2/2021 0:00,11.2,34.9,10.71,23.25,33.97,15.45,5.71,0.4,17.52,2.44,4.96,0.04,0.32,28.24,95.03,0.57,196.71,0.0,134.92,0.04
9/3/2021 0:00,12.69,40.11,11.67,22.18,33.84,14.44,5.33,0.38,21.77,0.03,0.04,0.04,0.01,30.31,92.76,0.66,170.49,0.0,146.24,0.04
9/4/2021 0:00,18.82,52.02,10.83,25.77,36.62,13.23,5.35,0.45,25.83,4.96,0.63,0.02,0.08,30.11,98.22,0.51,220.64,0.0,116.45,0.05
9/5/2021 0:00,15.74,43.2,10.95,19.12,30.08,12.55,5.79,0.35,26.28,3.14,2.31,0.02,0.08,30.54,93.51,1.12,189.86,0.0,211.09,0.03
9/6/2021 0:00,9.09,26.38,10.09,14.66,24.77,13.11,5.95,0.28,19.25,6.18,7.29,0.02,0.08,28.67,98.49,2.21,149.06,0.0,150.53,-0.03
9/7/2021 0:00,9.46,26.38,14.25,15.39,28.91,14.96,8.29,0.38,19.59,9.02,15.34,0.06,0.09,26.42,98.55,1.72,144.39,0.0,97.9,0.01
9/8/2021 0:00,11.13,27.46,9.61,17.6,27.2,19.16,8.54,0.9,18.72,15.08,38.9,0.29,0.15,27.88,98.4,1.16,137.04,0.0,151.49,0.02
9/9/2021 0:00,11.99,33.91,12.79,19.03,31.82,21.66,8.37,1.19,19.99,5.77,40.42,0.37,0.14,28.73,98.4,0.82,167.34,0.0,198.47,0.03
9/10/2021 0:00,28.84,67.09,20.33,29.66,49.88,25.1,8.22,1.11,32.89,18.69,43.07,0.76,0.66,29.54,94.68,0.89,227.96,0.0,186.36,0.04
9/11/2021 0:00,11.71,31.68,10.51,19.42,29.92,24.43,8.9,0.99,20.28,21.62,53.07,0.72,0.83,27.86,98.54,1.47,153.82,0.0,100.65,0.01
9/12/2021 0:00,11.49,30.19,8.83,15.11,23.94,25.7,8.54,0.9,19.82,13.74,48.88,0.78,0.74,28.66,98.44,2.1,179.36,0.0,172.92,-0.03
9/13/2021 0:00,11.75,23.25,8.65,17.69,26.34,28.45,7.8,0.59,20.09,8.87,31.44,0.84,0.53,27.06,98.51,2.11,143.31,0.0,77.11,-0.01
9/14/2021 0:00,12.27,22.7,8.67,18.38,27.06,20.54,4.48,0.35,27.76,7.53,15.99,0.42,0.45,25.31,98.52,1.81,141.17,0.0,38.35,0.0
9/15/2021 0:00,12.23,23.51,9.15,18.08,27.22,16.6,4.52,0.4,26.94,8.88,16.68,0.36,0.49,26.6,98.44,1.53,139.95,0.0,130.08,0.01
9/16/2021 0:00,12.98,38.58,9.2,19.03,28.21,14.6,6.9,0.43,21.8,9.46,14.83,0.33,0.44,28.3,98.49,1.02,144.81,0.0,144.99,0.03
9/17/2021 0:00,18.85,41.6,9.2,20.23,29.43,13.93,7.26,0.49,21.54,7.33,14.03,0.23,0.28,26.93,98.13,0.78,147.58,0.0,139.83,0.03
9/18/2021 0:00,22.28,44.59,9.54,23.51,33.04,13.56,5.28,0.54,17.56,8.4,15.43,0.25,0.35,26.55,98.05,0.65,142.94,0.0,55.89,0.04
9/19/2021 0:00,33.31,59.55,12.76,28.48,41.24,12.89,6.89,0.61,22.49,10.22,18.29,0.38,0.89,26.15,98.45,0.37,219.67,0.0,120.4,0.04
9/20/2021 0:00,16.49,29.8,8.17,18.87,27.03,14.24,8.38,0.48,26.73,8.81,13.87,0.18,0.3,24.77,98.54,1.31,209.84,0.0,35.29,0.02
9/21/2021 0:00,11.48,26.12,8.22,16.06,24.24,14.49,7.89,0.45,28.48,14.76,20.64,0.19,0.65,25.03,98.26,1.61,145.88,0.0,100.8,0.02
9/22/2021 0:00,14.51,36.54,11.27,19.79,30.91,16.25,6.95,0.53,21.5,32.27,37.99,0.41,2.46,26.16,98.44,1.32,150.81,0.0,84.66,0.03
9/23/2021 0:00,20.9,41.31,23.49,19.23,43.08,15.38,6.93,0.77,18.72,25.09,32.99,0.49,2.1,26.2,98.49,0.71,168.54,0.0,105.41,0.04
9/24/2021 0:00,34.2,61.86,29.81,35.17,65.34,14.68,6.33,1.02,22.5,28.64,38.89,1.02,3.09,25.97,98.33714285714287,0.42,205.08,0.0,173.67,0.05
9/25/2021 0:00,42.71,84.33,23.52,31.13,55.29,16.42,6.51,0.96,22.93,30.37,38.92,0.85,2.64,25.810000000000002,98.37166666666667,0.69,219.58,0.0,95.8,0.05
9/26/2021 0:00,17.66,40.12,11.85,18.33,30.55,18.96,6.23,0.67,15.19,23.05,27.41,0.57,1.07,25.662,98.436,0.78,178.01,0.0,100.92,0.03
9/27/2021 0:00,12.57,32.26,12.85,19.0,31.81,18.56,7.15,0.92,17.37,18.86,23.11,1.19,0.85,28.56,98.39,0.82,173.71,0.0,159.74,0.02
9/28/2021 0:00,12.4,29.9,9.64,20.35,29.34,14.97,6.37,1.23,20.25,18.42,27.05,3.19,0.94,25.8,97.85,1.74,186.25,0.0,67.46,-0.04
9/29/2021 0:00,11.95,21.2,9.09,19.3,27.74,14.8,7.94,1.23,22.24,16.5,22.0,3.13,0.72,25.23,98.37,1.91,138.32,0.0,40.92,0.0
9/30/2021 0:00,11.54,30.03,16.99,21.33,37.68,13.28,6.14,1.34,15.94,24.48,32.22,3.34,1.81,27.87,98.53,0.97,151.64,0.0,118.93,0.03
10/1/2021 0:00,12.04,27.17,10.65,18.75,28.76,13.05,6.53,1.2,17.42,9.84,19.12,3.14,0.52,29.3,96.16,0.75,134.46,0.0,158.96,0.03
10/2/2021 0:00,11.66,29.83,9.16,17.31,25.83,13.28,8.41,1.18,24.43,6.99,14.93,3.09,0.3,29.63,98.2,0.58,134.37,0.0,166.07,0.01
10/3/2021 0:00,13.61,36.4,8.94,19.02,27.3,12.68,11.06,1.24,24.5,6.95,14.02,3.08,0.23,29.26,98.46,0.49,167.05,0.0,136.86,0.01
10/4/2021 0:00,17.58,46.05,8.47,20.27,28.29,13.98,16.82,1.0,35.77,8.38,14.13,3.08,0.33,29.58,98.35,0.45,186.05,0.0,149.98,0.03
10/5/2021 0:00,18.16,40.8,9.8,26.19,35.84,12.89,29.12,0.37,28.58,11.49,18.5,3.12,0.59,28.99,98.42,0.47,173.33,0.0,115.36,0.03
10/6/2021 0:00,19.84,48.71,11.87,29.45,41.31,14.43,25.37,0.4,24.53,10.48,16.57,1.9,0.97,28.71,98.43,0.58,197.29,0.0,107.75,0.04
10/7/2021 0:00,24.49,55.26,10.09,32.3,42.39,11.41,5.5,0.51,28.22,11.04,17.11,0.3,1.05,28.84,96.97,0.49,189.49,0.0,115.87,0.04
10/8/2021 0:00,42.97,83.92,12.58,41.71,54.29,10.61,8.44,0.84,29.39,17.85,26.23,0.46,1.54,29.08,95.72,0.51,237.54,0.0,123.69,0.05
10/9/2021 0:00,60.33,107.06,18.19,48.51,66.85,10.13,6.15,1.06,26.02,23.8,36.31,0.68,2.65,28.68,98.37,0.43,238.03,0.0,102.72,0.05
10/10/2021 0:00,53.46,96.83,17.32,43.61,60.93,12.11,6.84,1.04,33.72,19.2,27.94,0.69,2.38,29.29,98.25,0.47,238.25,0.0,143.43,0.04
10/11/2021 0:00,65.05,139.77,8.77,45.68,54.44,15.49,6.48,0.87,50.97,17.59,25.37,0.47,2.82,30.48,87.61,0.88,309.69,0.0,170.16,0.06
10/12/2021 0:00,69.16,139.74,8.33,36.76,45.08,15.37,6.65,0.84,54.63,14.41,24.52,0.44,2.53,30.35,88.63,1.01,311.11,0.0,164.73,0.06
10/13/2021 0:00,69.1,128.36,8.62,30.73,39.35,14.0,6.37,0.95,35.68,18.68,28.49,0.4,2.92,29.68,98.49,0.71,272.63,0.0,100.61,0.06
10/14/2021 0:00,34.92,65.09,11.88,31.53,43.41,12.75,4.88,0.89,25.3,15.12,23.82,0.34,1.6,29.31,95.1,0.65,263.9,0.0,141.01,0.05
10/15/2021 0:00,31.01,61.39,10.57,26.24,36.81,14.77,6.97,0.8,33.66,12.16,23.11,0.32,1.55,29.78,91.13,0.79,272.11,0.0,157.8,0.04
10/16/2021 0:00,16.06,39.06,8.61,19.99,28.6,15.21,7.02,0.7,27.94,10.16,14.43,0.19,0.63,28.72,98.39,0.87,188.13,0.0,141.18,0.03
10/17/2021 0:00,11.58,27.73,8.59,16.18,24.75,13.86,11.5,0.55,23.75,8.69,14.48,0.18,0.68,26.76,98.55,1.37,177.78,0.0,77.19,0.01
10/18/2021 0:00,11.14,21.42,8.13,15.19,23.33,13.21,10.17,0.52,29.57,3.82,11.55,0.14,0.27,25.35,98.55,1.99,137.94,0.0,48.5,0.0
10/19/2021 0:00,11.11,24.09,8.61,17.54,26.05,11.93,10.37,0.52,26.24,2.82,10.34,0.13,0.21,25.08,98.56,1.5,128.73,0.0,46.0,0.0
10/20/2021 0:00,22.01,50.67,11.69,23.64,35.34,12.07,12.4,0.69,23.05,11.21,19.7,0.29,1.33,26.86,98.56,0.7,192.02,0.0,78.27,0.03
10/21/2021 0:00,49.04,91.16,19.02,40.61,59.63,9.16,10.11,0.86,38.23,13.95,31.12,0.49,3.39,27.52,87.18,0.71,276.55,0.0,155.07,0.05
